fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight479,3,"[0, 0]","[[14, 27], [6, 14]]","[51.0, 42.0]","[[54, 67], [6, 15]]","[[1, 4], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[162, 0]","[[13, 24], [5, 13]]","[[0, 2], [1, 1]]","[[1, 1], [0, 0]]","[[6, 18], [6, 14]]","[[0, 0], [0, 0]]","[[8, 9], [0, 0]]",,Decision - Unanimous
fight480,1,"[0, 0]","[[6, 13], [19, 27]]","[46.0, 70.0]","[[26, 33], [28, 36]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[144, 110]","[[1, 8], [11, 16]]","[[4, 4], [8, 10]]","[[1, 1], [0, 1]]","[[3, 4], [3, 7]]","[[3, 4], [11, 14]]","[[0, 5], [5, 6]]",,Decision - Split
fight480,2,"[0, 0]","[[27, 51], [22, 60]]","[52.0, 36.0]","[[27, 51], [22, 60]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 4]","[[9, 28], [11, 48]]","[[11, 16], [4, 4]]","[[7, 7], [7, 8]]","[[26, 47], [18, 52]]","[[1, 4], [4, 8]]","[[0, 0], [0, 0]]",,Decision - Split
fight480,3,"[0, 0]","[[29, 52], [19, 64]]","[55.0, 29.0]","[[33, 56], [22, 67]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[41, 3]","[[18, 37], [13, 58]]","[[7, 9], [3, 3]]","[[4, 6], [3, 3]]","[[27, 49], [17, 62]]","[[2, 3], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight481,1,"[0, 0]","[[19, 48], [14, 42]]","[39.0, 33.0]","[[19, 48], [21, 51]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[9, 20]","[[17, 46], [12, 38]]","[[2, 2], [2, 4]]","[[0, 0], [0, 0]]","[[17, 44], [13, 40]]","[[2, 4], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight481,2,"[0, 0]","[[10, 44], [20, 54]]","[22.0, 37.0]","[[10, 44], [23, 57]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 27]","[[6, 37], [15, 43]]","[[3, 6], [4, 10]]","[[1, 1], [1, 1]]","[[9, 43], [18, 52]]","[[1, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight481,3,"[0, 0]","[[20, 70], [24, 70]]","[28.0, 34.0]","[[20, 70], [24, 70]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[12, 61], [22, 63]]","[[8, 8], [2, 7]]","[[0, 1], [0, 0]]","[[20, 69], [24, 68]]","[[0, 1], [0, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight482,1,"[0, 0]","[[1, 1], [0, 0]]","[100.0, 0.0]","[[21, 22], [5, 6]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[272, 0]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight482,2,"[0, 0]","[[1, 6], [0, 4]]","[16.0, 0.0]","[[29, 40], [7, 11]]","[[4, 6], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[244, 0]","[[0, 4], [0, 4]]","[[0, 1], [0, 0]]","[[1, 1], [0, 0]]","[[1, 6], [0, 4]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight482,3,"[0, 0]","[[1, 1], [23, 25]]","[100.0, 92.0]","[[26, 33], [34, 37]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[211, 55]","[[0, 0], [22, 24]]","[[1, 1], [0, 0]]","[[0, 0], [1, 1]]","[[1, 1], [3, 4]]","[[0, 0], [0, 0]]","[[0, 0], [20, 21]]",,Decision - Unanimous
fight483,1,"[0, 0]","[[5, 10], [7, 9]]","[50.0, 77.0]","[[11, 16], [26, 39]]","[[0, 1], [1, 6]]","[0.0, 16.0]","[0, 0]","[1, 0]","[22, 234]","[[3, 8], [3, 5]]","[[1, 1], [3, 3]]","[[1, 1], [1, 1]]","[[4, 6], [4, 5]]","[[0, 2], [0, 0]]","[[1, 2], [3, 4]]",,Decision - Unanimous
fight483,2,"[0, 0]","[[17, 24], [8, 16]]","[70.0, 50.0]","[[28, 35], [14, 26]]","[[2, 3], [0, 4]]","[66.0, 0.0]","[0, 0]","[0, 0]","[188, 37]","[[9, 15], [3, 10]]","[[4, 5], [4, 5]]","[[4, 4], [1, 1]]","[[12, 18], [7, 15]]","[[2, 3], [1, 1]]","[[3, 3], [0, 0]]",,Decision - Unanimous
fight483,3,"[0, 0]","[[22, 35], [7, 15]]","[62.0, 46.0]","[[34, 52], [10, 19]]","[[0, 1], [1, 4]]","[0.0, 25.0]","[0, 0]","[0, 0]","[61, 146]","[[14, 24], [3, 9]]","[[1, 3], [2, 4]]","[[7, 8], [2, 2]]","[[9, 20], [6, 14]]","[[3, 3], [1, 1]]","[[10, 12], [0, 0]]",,Decision - Unanimous
fight484,1,"[0, 0]","[[24, 73], [20, 57]]","[32.0, 35.0]","[[24, 73], [20, 57]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[10, 51], [11, 46]]","[[13, 21], [1, 3]]","[[1, 1], [8, 8]]","[[24, 73], [20, 57]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight484,2,"[0, 0]","[[35, 80], [22, 62]]","[43.0, 35.0]","[[35, 80], [22, 62]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[15, 50], [17, 52]]","[[18, 27], [5, 10]]","[[2, 3], [0, 0]]","[[35, 80], [22, 61]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight484,3,"[0, 0]","[[25, 69], [33, 82]]","[36.0, 40.0]","[[26, 70], [33, 82]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[7, 32], [24, 71]]","[[18, 37], [6, 8]]","[[0, 0], [3, 3]]","[[24, 68], [33, 81]]","[[1, 1], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight485,1,"[0, 0]","[[10, 40], [30, 51]]","[25.0, 58.0]","[[18, 48], [43, 64]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[34, 91]","[[6, 36], [17, 34]]","[[3, 3], [6, 8]]","[[1, 1], [7, 9]]","[[7, 37], [16, 35]]","[[3, 3], [14, 16]]","[[0, 0], [0, 0]]",,Submission
fight485,2,"[0, 0]","[[18, 55], [30, 64]]","[32.0, 46.0]","[[21, 58], [36, 70]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 79]","[[15, 52], [19, 48]]","[[2, 2], [8, 12]]","[[1, 1], [3, 4]]","[[14, 48], [27, 60]]","[[4, 7], [3, 4]]","[[0, 0], [0, 0]]",,Submission
fight485,3,"[0, 0]","[[3, 17], [11, 23]]","[17.0, 47.0]","[[5, 19], [17, 29]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 1]","[0, 0]","[1, 82]","[[2, 16], [7, 18]]","[[1, 1], [3, 4]]","[[0, 0], [1, 1]]","[[3, 16], [9, 18]]","[[0, 1], [2, 5]]","[[0, 0], [0, 0]]",,Submission
fight486,1,"[0, 0]","[[6, 8], [5, 9]]","[75.0, 55.0]","[[13, 15], [12, 16]]","[[3, 4], [1, 4]]","[75.0, 25.0]","[0, 0]","[0, 0]","[151, 99]","[[1, 1], [3, 6]]","[[1, 1], [1, 1]]","[[4, 6], [1, 2]]","[[4, 6], [4, 8]]","[[2, 2], [1, 1]]","[[0, 0], [0, 0]]",,Submission
fight486,2,"[0, 0]","[[9, 10], [1, 3]]","[90.0, 33.0]","[[21, 23], [13, 15]]","[[0, 2], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[129, 138]","[[3, 4], [0, 2]]","[[3, 3], [1, 1]]","[[3, 3], [0, 0]]","[[5, 6], [1, 2]]","[[1, 1], [0, 1]]","[[3, 3], [0, 0]]",,Submission
fight486,3,"[0, 0]","[[8, 13], [14, 20]]","[61.0, 70.0]","[[13, 19], [16, 22]]","[[1, 3], [1, 3]]","[33.0, 33.0]","[1, 0]","[0, 0]","[119, 98]","[[2, 7], [11, 17]]","[[4, 4], [3, 3]]","[[2, 2], [0, 0]]","[[4, 7], [7, 10]]","[[2, 2], [7, 10]]","[[2, 4], [0, 0]]",,Submission
fight487,1,"[0, 0]","[[21, 45], [14, 50]]","[46.0, 28.0]","[[21, 45], [14, 50]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[6, 26], [6, 37]]","[[9, 11], [2, 5]]","[[6, 8], [6, 8]]","[[21, 45], [12, 47]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight487,2,"[0, 0]","[[23, 54], [24, 59]]","[42.0, 40.0]","[[23, 54], [24, 59]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[6, 33], [12, 44]]","[[8, 11], [5, 5]]","[[9, 10], [7, 10]]","[[23, 54], [24, 59]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight487,3,"[0, 0]","[[20, 36], [9, 41]]","[55.0, 21.0]","[[20, 36], [12, 44]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 18]","[[7, 19], [4, 33]]","[[5, 7], [2, 5]]","[[8, 10], [3, 3]]","[[20, 36], [9, 41]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight488,1,"[0, 0]","[[4, 11], [4, 15]]","[36.0, 26.0]","[[20, 28], [15, 27]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[124, 93]","[[2, 6], [3, 12]]","[[0, 2], [0, 0]]","[[2, 3], [1, 3]]","[[2, 9], [2, 12]]","[[0, 0], [0, 0]]","[[2, 2], [2, 3]]",,Decision - Split
fight488,2,"[0, 0]","[[23, 47], [16, 46]]","[48.0, 34.0]","[[23, 47], [16, 46]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[9, 31], [9, 36]]","[[6, 8], [2, 5]]","[[8, 8], [5, 5]]","[[23, 45], [16, 45]]","[[0, 2], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight488,3,"[0, 0]","[[18, 52], [15, 42]]","[34.0, 35.0]","[[18, 52], [20, 47]]","[[1, 2], [0, 4]]","[50.0, 0.0]","[0, 0]","[0, 0]","[6, 47]","[[10, 41], [10, 34]]","[[2, 4], [3, 6]]","[[6, 7], [2, 2]]","[[17, 49], [15, 41]]","[[1, 3], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight490,1,"[0, 0]","[[14, 30], [14, 25]]","[46.0, 56.0]","[[27, 44], [34, 46]]","[[2, 2], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[163, 44]","[[10, 26], [8, 17]]","[[4, 4], [3, 5]]","[[0, 0], [3, 3]]","[[5, 13], [2, 8]]","[[6, 11], [5, 9]]","[[3, 6], [7, 8]]",,Decision - Split
fight490,2,"[0, 0]","[[8, 16], [4, 9]]","[50.0, 44.0]","[[19, 33], [29, 34]]","[[3, 3], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 1]","[137, 140]","[[8, 16], [3, 8]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[2, 6], [0, 3]]","[[4, 6], [2, 3]]","[[2, 4], [2, 3]]",,Decision - Split
fight490,3,"[0, 0]","[[7, 17], [2, 5]]","[41.0, 40.0]","[[30, 43], [10, 19]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[217, 19]","[[6, 14], [2, 5]]","[[1, 3], [0, 0]]","[[0, 0], [0, 0]]","[[1, 6], [0, 2]]","[[3, 5], [1, 2]]","[[3, 6], [1, 1]]",,Decision - Split
fight491,1,"[0, 0]","[[3, 7], [5, 13]]","[42.0, 38.0]","[[13, 19], [28, 39]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 1]","[0, 0]","[9, 189]","[[3, 7], [5, 12]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]","[[3, 7], [2, 10]]","[[0, 0], [1, 1]]","[[0, 0], [2, 2]]",,Decision - Unanimous
fight491,2,"[0, 0]","[[3, 4], [14, 20]]","[75.0, 70.0]","[[19, 26], [44, 54]]","[[0, 0], [2, 4]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 278]","[[2, 3], [8, 13]]","[[1, 1], [0, 0]]","[[0, 0], [6, 7]]","[[1, 2], [0, 3]]","[[0, 0], [6, 7]]","[[2, 2], [8, 10]]",,Decision - Unanimous
fight491,3,"[0, 0]","[[10, 17], [7, 15]]","[58.0, 46.0]","[[15, 22], [16, 26]]","[[0, 0], [1, 7]]","[0.0, 14.0]","[0, 0]","[0, 0]","[0, 194]","[[5, 10], [6, 14]]","[[4, 6], [1, 1]]","[[1, 1], [0, 0]]","[[2, 7], [5, 10]]","[[8, 10], [2, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight493,1,"[0, 0]","[[1, 3], [6, 10]]","[33.0, 60.0]","[[13, 16], [10, 14]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[0, 0]","[1, 0]","[167, 119]","[[0, 2], [5, 9]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]","[[0, 1], [0, 1]]","[[0, 0], [0, 0]]","[[1, 2], [6, 9]]",,Decision - Unanimous
fight493,2,"[0, 0]","[[23, 48], [12, 24]]","[47.0, 50.0]","[[29, 54], [13, 26]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[0, 1]","[0, 0]","[85, 44]","[[11, 31], [10, 22]]","[[7, 9], [1, 1]]","[[5, 8], [1, 1]]","[[18, 40], [11, 21]]","[[0, 0], [0, 1]]","[[5, 8], [1, 2]]",,Decision - Unanimous
fight493,3,"[0, 0]","[[19, 34], [17, 27]]","[55.0, 62.0]","[[26, 42], [18, 30]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[0, 0]","[1, 0]","[162, 31]","[[13, 28], [13, 23]]","[[2, 2], [4, 4]]","[[4, 4], [0, 0]]","[[14, 28], [17, 27]]","[[0, 0], [0, 0]]","[[5, 6], [0, 0]]",,Decision - Unanimous
fight494,1,"[0, 0]","[[18, 36], [15, 44]]","[50.0, 34.0]","[[20, 38], [21, 50]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[62, 0]","[[9, 24], [5, 19]]","[[7, 9], [3, 15]]","[[2, 3], [7, 10]]","[[14, 29], [15, 44]]","[[1, 2], [0, 0]]","[[3, 5], [0, 0]]",,Decision - Unanimous
fight494,2,"[0, 1]","[[8, 28], [43, 56]]","[28.0, 76.0]","[[8, 28], [55, 68]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 2]","[0, 1]","[73, 99]","[[6, 24], [36, 45]]","[[1, 2], [5, 9]]","[[1, 2], [2, 2]]","[[7, 22], [20, 30]]","[[1, 6], [2, 2]]","[[0, 0], [21, 24]]",,Decision - Unanimous
fight494,3,"[0, 0]","[[7, 36], [25, 49]]","[19.0, 51.0]","[[7, 36], [25, 49]]","[[0, 3], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[18, 7]","[[2, 29], [10, 27]]","[[4, 6], [7, 13]]","[[1, 1], [8, 9]]","[[6, 31], [23, 47]]","[[1, 5], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight496,1,"[0, 0]","[[21, 60], [8, 68]]","[35.0, 11.0]","[[21, 60], [8, 68]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 5]","[[3, 34], [7, 63]]","[[2, 9], [1, 4]]","[[16, 17], [0, 1]]","[[21, 60], [8, 68]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight496,2,"[0, 0]","[[4, 12], [5, 24]]","[33.0, 20.0]","[[30, 38], [27, 48]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 0]","[1, 0]","[58, 169]","[[2, 9], [4, 22]]","[[0, 1], [1, 2]]","[[2, 2], [0, 0]]","[[4, 12], [3, 22]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight496,3,"[0, 0]","[[1, 4], [2, 6]]","[25.0, 33.0]","[[15, 18], [35, 42]]","[[0, 0], [3, 4]]","[0.0, 75.0]","[1, 0]","[1, 0]","[14, 251]","[[1, 4], [2, 6]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[1, 2], [2, 6]]","[[0, 0], [0, 0]]","[[0, 2], [0, 0]]",,Decision - Unanimous
fight497,1,"[0, 0]","[[11, 25], [5, 20]]","[44.0, 25.0]","[[19, 34], [11, 26]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[56, 43]","[[7, 19], [3, 15]]","[[2, 3], [0, 3]]","[[2, 3], [2, 2]]","[[9, 22], [5, 20]]","[[2, 3], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight497,2,"[0, 0]","[[15, 42], [10, 33]]","[35.0, 30.0]","[[17, 44], [15, 38]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 6]","[[8, 33], [8, 27]]","[[3, 4], [1, 4]]","[[4, 5], [1, 2]]","[[14, 38], [9, 31]]","[[1, 4], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight497,3,"[0, 0]","[[28, 59], [11, 33]]","[47.0, 33.0]","[[28, 59], [11, 33]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[22, 52], [6, 25]]","[[3, 4], [4, 5]]","[[3, 3], [1, 3]]","[[28, 58], [11, 32]]","[[0, 1], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight498,1,"[0, 0]","[[15, 53], [8, 17]]","[28.0, 47.0]","[[15, 53], [8, 17]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 47], [0, 8]]","[[2, 6], [5, 6]]","[[0, 0], [3, 3]]","[[15, 53], [8, 17]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight498,2,"[0, 0]","[[6, 31], [9, 17]]","[19.0, 52.0]","[[26, 51], [18, 27]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[0, 92]","[[5, 28], [6, 14]]","[[1, 3], [1, 1]]","[[0, 0], [2, 2]]","[[5, 29], [8, 16]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight498,3,"[0, 0]","[[16, 45], [14, 30]]","[35.0, 46.0]","[[52, 83], [17, 35]]","[[0, 0], [2, 8]]","[0.0, 25.0]","[0, 0]","[0, 0]","[0, 135]","[[15, 44], [10, 25]]","[[1, 1], [2, 3]]","[[0, 0], [2, 2]]","[[16, 41], [13, 28]]","[[0, 4], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight500,1,"[0, 0]","[[16, 35], [26, 59]]","[45.0, 44.0]","[[22, 41], [31, 65]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 1]","[14, 63]","[[2, 15], [14, 46]]","[[2, 5], [7, 8]]","[[12, 15], [5, 5]]","[[16, 34], [20, 52]]","[[0, 1], [6, 7]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight500,2,"[0, 0]","[[7, 10], [4, 20]]","[70.0, 20.0]","[[11, 15], [16, 39]]","[[0, 1], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[36, 169]","[[2, 5], [1, 13]]","[[3, 3], [1, 4]]","[[2, 2], [2, 3]]","[[6, 9], [4, 19]]","[[0, 0], [0, 1]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight500,3,"[0, 0]","[[11, 29], [10, 30]]","[37.0, 33.0]","[[16, 34], [17, 39]]","[[0, 1], [1, 4]]","[0.0, 25.0]","[0, 0]","[0, 0]","[27, 98]","[[5, 19], [9, 28]]","[[0, 4], [1, 2]]","[[6, 6], [0, 0]]","[[7, 24], [7, 25]]","[[3, 4], [1, 3]]","[[1, 1], [2, 2]]",,Decision - Unanimous
fight501,1,"[0, 0]","[[18, 28], [9, 31]]","[64.0, 29.0]","[[21, 31], [15, 37]]","[[2, 2], [0, 2]]","[100.0, 0.0]","[0, 0]","[0, 0]","[100, 55]","[[8, 16], [7, 29]]","[[5, 7], [2, 2]]","[[5, 5], [0, 0]]","[[15, 22], [6, 26]]","[[3, 6], [3, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight501,2,"[0, 0]","[[4, 11], [5, 17]]","[36.0, 29.0]","[[10, 17], [11, 24]]","[[0, 3], [0, 1]]","[0.0, 0.0]","[0, 0]","[2, 1]","[131, 101]","[[3, 10], [3, 13]]","[[0, 0], [1, 3]]","[[1, 1], [1, 1]]","[[1, 7], [5, 16]]","[[3, 4], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight501,3,"[0, 0]","[[10, 18], [14, 36]]","[55.0, 38.0]","[[24, 32], [15, 37]]","[[2, 2], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[157, 15]","[[4, 10], [7, 28]]","[[4, 5], [7, 8]]","[[2, 3], [0, 0]]","[[7, 15], [8, 26]]","[[1, 1], [6, 10]]","[[2, 2], [0, 0]]",,Decision - Unanimous
fight502,1,"[0, 0]","[[22, 44], [18, 52]]","[50.0, 34.0]","[[22, 44], [23, 57]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 64]","[[10, 31], [15, 43]]","[[4, 4], [2, 5]]","[[8, 9], [1, 4]]","[[17, 39], [13, 42]]","[[5, 5], [5, 10]]","[[0, 0], [0, 0]]",,Submission
fight502,2,"[0, 0]","[[21, 63], [29, 71]]","[33.0, 40.0]","[[22, 64], [29, 71]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[2, 17]","[[15, 54], [21, 55]]","[[4, 5], [6, 11]]","[[2, 4], [2, 5]]","[[21, 60], [18, 56]]","[[0, 3], [11, 15]]","[[0, 0], [0, 0]]",,Submission
fight502,3,"[0, 0]","[[24, 68], [16, 48]]","[35.0, 33.0]","[[25, 69], [19, 51]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[3, 0]","[0, 0]","[27, 49]","[[17, 58], [11, 41]]","[[6, 8], [4, 6]]","[[1, 2], [1, 1]]","[[17, 58], [12, 43]]","[[7, 10], [4, 5]]","[[0, 0], [0, 0]]",,Submission
fight503,1,"[0, 0]","[[19, 61], [6, 25]]","[31.0, 24.0]","[[20, 62], [6, 25]]","[[0, 0], [2, 4]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 137]","[[6, 47], [6, 23]]","[[6, 6], [0, 2]]","[[7, 8], [0, 0]]","[[11, 50], [5, 24]]","[[4, 7], [1, 1]]","[[4, 4], [0, 0]]",,Decision - Unanimous
fight503,2,"[0, 0]","[[38, 108], [14, 43]]","[35.0, 32.0]","[[39, 109], [14, 43]]","[[0, 0], [0, 6]]","[0.0, 0.0]","[0, 0]","[0, 0]","[29, 5]","[[20, 84], [12, 39]]","[[9, 15], [2, 4]]","[[9, 9], [0, 0]]","[[36, 102], [9, 35]]","[[2, 6], [5, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight503,3,"[0, 0]","[[9, 22], [5, 15]]","[40.0, 33.0]","[[11, 25], [11, 21]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[17, 234]","[[6, 17], [5, 15]]","[[3, 5], [0, 0]]","[[0, 0], [0, 0]]","[[8, 21], [3, 11]]","[[1, 1], [1, 1]]","[[0, 0], [1, 3]]",,Decision - Unanimous
fight506,1,"[0, 0]","[[4, 11], [6, 13]]","[36.0, 46.0]","[[15, 24], [6, 13]]","[[1, 1], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[82, 125]","[[0, 7], [4, 10]]","[[2, 2], [2, 3]]","[[2, 2], [0, 0]]","[[2, 4], [4, 10]]","[[2, 2], [2, 3]]","[[0, 5], [0, 0]]",,Decision - Unanimous
fight506,2,"[0, 0]","[[7, 20], [9, 28]]","[35.0, 32.0]","[[15, 29], [9, 28]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[15, 125]","[[2, 14], [4, 19]]","[[2, 2], [0, 3]]","[[3, 4], [5, 6]]","[[6, 17], [2, 17]]","[[0, 1], [4, 5]]","[[1, 2], [3, 6]]",,Decision - Unanimous
fight506,3,"[0, 0]","[[9, 16], [5, 10]]","[56.0, 50.0]","[[21, 28], [8, 13]]","[[0, 1], [2, 5]]","[0.0, 40.0]","[0, 1]","[0, 0]","[55, 134]","[[4, 10], [2, 7]]","[[0, 0], [0, 0]]","[[5, 6], [3, 3]]","[[5, 11], [2, 7]]","[[4, 5], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight508,1,"[0, 0]","[[34, 70], [22, 64]]","[48.0, 34.0]","[[34, 70], [22, 64]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[20, 53], [7, 39]]","[[7, 10], [3, 10]]","[[7, 7], [12, 15]]","[[34, 70], [22, 63]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight508,2,"[0, 0]","[[28, 57], [32, 60]]","[49.0, 53.0]","[[28, 57], [33, 61]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[17, 44], [14, 37]]","[[7, 9], [6, 8]]","[[4, 4], [12, 15]]","[[25, 51], [26, 54]]","[[3, 6], [6, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight508,3,"[0, 0]","[[22, 45], [40, 78]]","[48.0, 51.0]","[[22, 45], [44, 82]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[8, 33]","[[15, 35], [15, 46]]","[[7, 10], [12, 16]]","[[0, 0], [13, 16]]","[[19, 42], [24, 56]]","[[3, 3], [16, 20]]","[[0, 0], [0, 2]]",,Decision - Unanimous
fight509,1,"[0, 0]","[[15, 20], [2, 8]]","[75.0, 25.0]","[[38, 48], [3, 9]]","[[2, 10], [0, 0]]","[20.0, 0.0]","[0, 0]","[0, 0]","[249, 0]","[[8, 13], [2, 7]]","[[1, 1], [0, 0]]","[[6, 6], [0, 1]]","[[3, 5], [1, 6]]","[[12, 15], [0, 0]]","[[0, 0], [1, 2]]",,Submission
fight509,2,"[1, 0]","[[27, 57], [13, 38]]","[47.0, 34.0]","[[35, 68], [17, 42]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[50, 0]","[[14, 40], [10, 34]]","[[10, 14], [3, 4]]","[[3, 3], [0, 0]]","[[19, 47], [11, 33]]","[[4, 5], [2, 5]]","[[4, 5], [0, 0]]",,Submission
